Task ID,Dataset,unique_id,model_created,model_run,description,Code,Test Result,Post,original correctness,naive correctness,naive no fsl correctness,data file
1,mbppplus,1_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the shared elements from the given two lists.,"def similar_elements(list1, list2):
    # Convert both lists to sets and find their intersection
    common_elements = set(list1) & set(list2)
    # Convert the result back to a tuple and return
    return tuple(sorted(common_elements))

# Test cases
assert similar_elements((3, 4, 5, 6), (5, 7, 4, 10)) == (4, 5)
assert similar_elements((1, 2, 3, 4), (5, 4, 3, 7)) == (3, 4)
assert similar_elements((11, 12, 14, 13), (17, 15, 14, 13)) == (13, 14)
",,post,True,True,True,selected_pilot_75_mbpp.json
1,mbppplus,1_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the shared elements from the given two lists.,"def similar_elements(list1, list2):
    # Convert both lists to sets and find their intersection
    common_elements = set(list1) & set(list2)
    # Convert the result back to a tuple and return
    return tuple(sorted(common_elements))

# Test cases
assert similar_elements((3, 4, 5, 6), (5, 7, 4, 10)) == (4, 5)
assert similar_elements((1, 2, 3, 4), (5, 4, 3, 7)) == (3, 4)
assert similar_elements((11, 12, 14, 13), (17, 15, 14, 13)) == (13, 14)
",,post,True,True,True,selected_pilot_75_mbpp.json
1,mbppplus,1_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the shared elements from the given two lists.,"def similar_elements(list1, list2):
    # Convert both lists to sets and find their intersection
    common_elements = set(list1) & set(list2)
    # Convert the result back to a tuple and return
    return tuple(sorted(common_elements))

# Test cases
assert similar_elements((3, 4, 5, 6), (5, 7, 4, 10)) == (4, 5)
assert similar_elements((1, 2, 3, 4), (5, 4, 3, 7)) == (3, 4)
assert similar_elements((11, 12, 14, 13), (17, 15, 14, 13)) == (13, 14)
",,post,True,True,True,selected_pilot_75_mbpp.json
222,mbppplus,222_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s):
    result = ''
    for char in s:
        if char.isupper():
            result += char
    return result
",,post,True,True,False,selected_pilot_75_mbpp.json
222,mbppplus,222_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s):
    result = ''
    for char in s:
        if char.isupper():
            result += char
    return result
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s):
    result = ''
    for char in s:
        if char.isupper():
            result += char
    return result
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s):
    result = ''
    for char in s:
        if char.isupper():
            result += char
    return result
",,post,True,False,True,selected_pilot_75_mbpp.json
222,mbppplus,222_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s):
    result = ''
    for char in s:
        if char.isupper():
            result += char
    return result
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s):
    result = ''
    for char in s:
        if char.isupper():
            result += char
    return result
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s: str) -> str:
    return ''.join([char for char in s if char.isupper()])

# Testing the function
assert remove_lowercase(""PYTHon"") == 'PYTH'
assert remove_lowercase(""FInD"") == 'FID'
assert remove_lowercase(""STRinG"") == 'STRG'
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s: str) -> str:
    return ''.join([char for char in s if char.isupper()])

# Testing the function
assert remove_lowercase(""PYTHon"") == 'PYTH'
assert remove_lowercase(""FInD"") == 'FID'
assert remove_lowercase(""STRinG"") == 'STRG'
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s: str) -> str:
    return ''.join([char for char in s if char.isupper()])

# Testing the function
assert remove_lowercase(""PYTHon"") == 'PYTH'
assert remove_lowercase(""FInD"") == 'FID'
assert remove_lowercase(""STRinG"") == 'STRG'
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s: str) -> str:
    return ''.join([char for char in s if char.isupper()])

# Testing the function
assert remove_lowercase(""PYTHon"") == 'PYTH'
assert remove_lowercase(""FInD"") == 'FID'
assert remove_lowercase(""STRinG"") == 'STRG'
",,post,True,False,False,selected_pilot_75_mbpp.json
222,mbppplus,222_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s: str) -> str:
    return ''.join([char for char in s if char.isupper()])

# Testing the function
assert remove_lowercase(""PYTHon"") == 'PYTH'
assert remove_lowercase(""FInD"") == 'FID'
assert remove_lowercase(""STRinG"") == 'STRG'
",,post,True,False,True,selected_pilot_75_mbpp.json
222,mbppplus,222_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s: str) -> str:
    return ''.join([char for char in s if char.isupper()])

# Testing the function
assert remove_lowercase(""PYTHon"") == 'PYTH'
assert remove_lowercase(""FInD"") == 'FID'
assert remove_lowercase(""STRinG"") == 'STRG'
",,post,True,False,False,selected_pilot_75_mbpp.json
161,mbppplus,161_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b

# Test cases
assert find_lucas(9) == 76
assert find_lucas(4) == 7
assert find_lucas(3) == 4
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b

# Test cases
assert find_lucas(9) == 76
assert find_lucas(4) == 7
assert find_lucas(3) == 4
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b

# Test cases
assert find_lucas(9) == 76
assert find_lucas(4) == 7
assert find_lucas(3) == 4
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b

# Test cases
assert find_lucas(9) == 76
assert find_lucas(4) == 7
assert find_lucas(3) == 4
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b

# Test cases
assert find_lucas(9) == 76
assert find_lucas(4) == 7
assert find_lucas(3) == 4
",,post,True,True,True,selected_pilot_75_mbpp.json
161,mbppplus,161_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b

# Test cases
assert find_lucas(9) == 76
assert find_lucas(4) == 7
assert find_lucas(3) == 4
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    words = s.split()
    for word in words:
        if len(word) > 1 and 'z' in word[1:-1]:
            return True
    return False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    words = s.split()
    for word in words:
        if len(word) > 1 and 'z' in word[1:-1]:
            return True
    return False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    words = s.split()
    for word in words:
        if len(word) > 1 and 'z' in word[1:-1]:
            return True
    return False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    words = s.split()
    for word in words:
        if len(word) > 1 and 'z' in word[1:-1]:
            return True
    return False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    words = s.split()
    for word in words:
        if len(word) > 1 and 'z' in word[1:-1]:
            return True
    return False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    words = s.split()
    for word in words:
        if len(word) > 1 and 'z' in word[1:-1]:
            return True
    return False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    # Check if 'z' is in the string and not at the start or end
    if 'z' in s[1:-1]:
        return True
    return False

# Test cases
assert text_match_wordz_middle(""pythonzabc."") == True
assert text_match_wordz_middle(""zxyabc."") == False
assert text_match_wordz_middle(""  lang  ."") == False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    # Check if 'z' is in the string and not at the start or end
    if 'z' in s[1:-1]:
        return True
    return False

# Test cases
assert text_match_wordz_middle(""pythonzabc."") == True
assert text_match_wordz_middle(""zxyabc."") == False
assert text_match_wordz_middle(""  lang  ."") == False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    # Check if 'z' is in the string and not at the start or end
    if 'z' in s[1:-1]:
        return True
    return False

# Test cases
assert text_match_wordz_middle(""pythonzabc."") == True
assert text_match_wordz_middle(""zxyabc."") == False
assert text_match_wordz_middle(""  lang  ."") == False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    # Check if 'z' is in the string and not at the start or end
    if 'z' in s[1:-1]:
        return True
    return False

# Test cases
assert text_match_wordz_middle(""pythonzabc."") == True
assert text_match_wordz_middle(""zxyabc."") == False
assert text_match_wordz_middle(""  lang  ."") == False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    # Check if 'z' is in the string and not at the start or end
    if 'z' in s[1:-1]:
        return True
    return False

# Test cases
assert text_match_wordz_middle(""pythonzabc."") == True
assert text_match_wordz_middle(""zxyabc."") == False
assert text_match_wordz_middle(""  lang  ."") == False
",,post,True,True,True,selected_pilot_75_mbpp.json
290,mbppplus,290_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    # Check if 'z' is in the string and not at the start or end
    if 'z' in s[1:-1]:
        return True
    return False

# Test cases
assert text_match_wordz_middle(""pythonzabc."") == True
assert text_match_wordz_middle(""zxyabc."") == False
assert text_match_wordz_middle(""  lang  ."") == False
",,post,True,True,True,selected_pilot_75_mbpp.json
186,mbppplus,186_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tup1, tup2):
    return tuple(x & y for x, y in zip(tup1, tup2))
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tup1, tup2):
    return tuple(x & y for x, y in zip(tup1, tup2))
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tup1, tup2):
    return tuple(x & y for x, y in zip(tup1, tup2))
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tup1, tup2):
    return tuple(x & y for x, y in zip(tup1, tup2))
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tup1, tup2):
    return tuple(x & y for x, y in zip(tup1, tup2))
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tup1, tup2):
    return tuple(x & y for x, y in zip(tup1, tup2))
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tuple1, tuple2):
    return tuple(a & b for a, b in zip(tuple1, tuple2))

# Testing the function with the provided test cases
assert and_tuples((10, 4, 6, 9), (5, 2, 3, 3)) == (0, 0, 2, 1)
assert and_tuples((1, 2, 3, 4), (5, 6, 7, 8)) == (1, 2, 3, 0)
assert and_tuples((8, 9, 11, 12), (7, 13, 14, 17)) == (0, 9, 10, 0)
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tuple1, tuple2):
    return tuple(a & b for a, b in zip(tuple1, tuple2))

# Testing the function with the provided test cases
assert and_tuples((10, 4, 6, 9), (5, 2, 3, 3)) == (0, 0, 2, 1)
assert and_tuples((1, 2, 3, 4), (5, 6, 7, 8)) == (1, 2, 3, 0)
assert and_tuples((8, 9, 11, 12), (7, 13, 14, 17)) == (0, 9, 10, 0)
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tuple1, tuple2):
    return tuple(a & b for a, b in zip(tuple1, tuple2))

# Testing the function with the provided test cases
assert and_tuples((10, 4, 6, 9), (5, 2, 3, 3)) == (0, 0, 2, 1)
assert and_tuples((1, 2, 3, 4), (5, 6, 7, 8)) == (1, 2, 3, 0)
assert and_tuples((8, 9, 11, 12), (7, 13, 14, 17)) == (0, 9, 10, 0)
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tuple1, tuple2):
    return tuple(a & b for a, b in zip(tuple1, tuple2))

# Testing the function with the provided test cases
assert and_tuples((10, 4, 6, 9), (5, 2, 3, 3)) == (0, 0, 2, 1)
assert and_tuples((1, 2, 3, 4), (5, 6, 7, 8)) == (1, 2, 3, 0)
assert and_tuples((8, 9, 11, 12), (7, 13, 14, 17)) == (0, 9, 10, 0)
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tuple1, tuple2):
    return tuple(a & b for a, b in zip(tuple1, tuple2))

# Testing the function with the provided test cases
assert and_tuples((10, 4, 6, 9), (5, 2, 3, 3)) == (0, 0, 2, 1)
assert and_tuples((1, 2, 3, 4), (5, 6, 7, 8)) == (1, 2, 3, 0)
assert and_tuples((8, 9, 11, 12), (7, 13, 14, 17)) == (0, 9, 10, 0)
",,post,True,False,False,selected_pilot_75_mbpp.json
186,mbppplus,186_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to extract the elementwise and tuples from the given two tuples.,"def and_tuples(tuple1, tuple2):
    return tuple(a & b for a, b in zip(tuple1, tuple2))

# Testing the function with the provided test cases
assert and_tuples((10, 4, 6, 9), (5, 2, 3, 3)) == (0, 0, 2, 1)
assert and_tuples((1, 2, 3, 4), (5, 6, 7, 8)) == (1, 2, 3, 0)
assert and_tuples((8, 9, 11, 12), (7, 13, 14, 17)) == (0, 9, 10, 0)
",,post,True,False,False,selected_pilot_75_mbpp.json
59,mbppplus,59_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    return sorted(list1 + list2 + list3)
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    return sorted(list1 + list2 + list3)
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    return sorted(list1 + list2 + list3)
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    return sorted(list1 + list2 + list3)
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    return sorted(list1 + list2 + list3)
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    return sorted(list1 + list2 + list3)
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    # Combine all three lists into one
    combined_list = list1 + list2 + list3
    # Sort the combined list
    sorted_list = sorted(combined_list)
    return sorted_list

# Provided test cases
assert merge_sorted_list([25, 24, 15, 4, 5, 29, 110],[19, 20, 11, 56, 25, 233, 154],[24, 26, 54, 48]) == [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]
assert merge_sorted_list([1, 3, 5, 6, 8, 9], [2, 5, 7, 11], [1, 4, 7, 8, 12]) == [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]
assert merge_sorted_list([18, 14, 10, 9, 8, 7, 9, 3, 2, 4, 1],[25, 35, 22, 85, 14, 65, 75, 25, 58],[12, 74, 9, 50, 61, 41]) == [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    # Combine all three lists into one
    combined_list = list1 + list2 + list3
    # Sort the combined list
    sorted_list = sorted(combined_list)
    return sorted_list

# Provided test cases
assert merge_sorted_list([25, 24, 15, 4, 5, 29, 110],[19, 20, 11, 56, 25, 233, 154],[24, 26, 54, 48]) == [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]
assert merge_sorted_list([1, 3, 5, 6, 8, 9], [2, 5, 7, 11], [1, 4, 7, 8, 12]) == [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]
assert merge_sorted_list([18, 14, 10, 9, 8, 7, 9, 3, 2, 4, 1],[25, 35, 22, 85, 14, 65, 75, 25, 58],[12, 74, 9, 50, 61, 41]) == [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    # Combine all three lists into one
    combined_list = list1 + list2 + list3
    # Sort the combined list
    sorted_list = sorted(combined_list)
    return sorted_list

# Provided test cases
assert merge_sorted_list([25, 24, 15, 4, 5, 29, 110],[19, 20, 11, 56, 25, 233, 154],[24, 26, 54, 48]) == [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]
assert merge_sorted_list([1, 3, 5, 6, 8, 9], [2, 5, 7, 11], [1, 4, 7, 8, 12]) == [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]
assert merge_sorted_list([18, 14, 10, 9, 8, 7, 9, 3, 2, 4, 1],[25, 35, 22, 85, 14, 65, 75, 25, 58],[12, 74, 9, 50, 61, 41]) == [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]
",,post,True,True,True,selected_pilot_75_mbpp.json
59,mbppplus,59_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function to merge three lists into a single sorted list.,"def merge_sorted_list(list1, list2, list3):
    # Combine all three lists into one
    combined_list = list1 + list2 + list3
    # Sort the combined list
    sorted_list = sorted(combined_list)
    return sorted_list

# Provided test cases
assert merge_sorted_list([25, 24, 15, 4, 5, 29, 110],[19, 20, 11, 56, 25, 233, 154],[24, 26, 54, 48]) == [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]
assert merge_sorted_list([1, 3, 5, 6, 8, 9], [2, 5, 7, 11], [1, 4, 7, 8, 12]) == [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]
assert merge_sorted_list([18, 14, 10, 9, 8, 7, 9, 3, 2, 4, 1],[25, 35, 22, 85, 14, 65, 75, 25, 58],[12, 74, 9, 50, 61, 41]) == [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]
",,post,True,True,True,selected_pilot_75_mbpp.json
